Date,Country,Province/State,Lat,Long,Confirmed,Recovered,Deaths
31/01/20,Chad,,15.4542,18.7322,0,0,0
01/02/20,Chad,,15.4542,18.7322,0,0,0
02/02/20,Chad,,15.4542,18.7322,0,0,0
03/02/20,Chad,,15.4542,18.7322,0,0,0
04/02/20,Chad,,15.4542,18.7322,0,0,0
05/02/20,Chad,,15.4542,18.7322,0,0,0
06/02/20,Chad,,15.4542,18.7322,0,0,0
07/02/20,Chad,,15.4542,18.7322,0,0,0
08/02/20,Chad,,15.4542,18.7322,0,0,0
09/02/20,Chad,,15.4542,18.7322,0,0,0
10/02/20,Chad,,15.4542,18.7322,0,0,0
11/02/20,Chad,,15.4542,18.7322,0,0,0
12/02/20,Chad,,15.4542,18.7322,0,0,0
13/02/20,Chad,,15.4542,18.7322,0,0,0
14/02/20,Chad,,15.4542,18.7322,0,0,0
15/02/20,Chad,,15.4542,18.7322,0,0,0
16/02/20,Chad,,15.4542,18.7322,0,0,0
17/02/20,Chad,,15.4542,18.7322,0,0,0
18/02/20,Chad,,15.4542,18.7322,0,0,0
19/02/20,Chad,,15.4542,18.7322,0,0,0
20/02/20,Chad,,15.4542,18.7322,0,0,0
21/02/20,Chad,,15.4542,18.7322,0,0,0
22/02/20,Chad,,15.4542,18.7322,0,0,0
23/02/20,Chad,,15.4542,18.7322,0,0,0
24/02/20,Chad,,15.4542,18.7322,0,0,0
25/02/20,Chad,,15.4542,18.7322,0,0,0
26/02/20,Chad,,15.4542,18.7322,0,0,0
27/02/20,Chad,,15.4542,18.7322,0,0,0
28/02/20,Chad,,15.4542,18.7322,0,0,0
29/02/20,Chad,,15.4542,18.7322,0,0,0
01/03/20,Chad,,15.4542,18.7322,0,0,0
02/03/20,Chad,,15.4542,18.7322,0,0,0
03/03/20,Chad,,15.4542,18.7322,0,0,0
04/03/20,Chad,,15.4542,18.7322,0,0,0
05/03/20,Chad,,15.4542,18.7322,0,0,0
06/03/20,Chad,,15.4542,18.7322,0,0,0
07/03/20,Chad,,15.4542,18.7322,0,0,0
08/03/20,Chad,,15.4542,18.7322,0,0,0
09/03/20,Chad,,15.4542,18.7322,0,0,0
10/03/20,Chad,,15.4542,18.7322,0,0,0
11/03/20,Chad,,15.4542,18.7322,0,0,0
12/03/20,Chad,,15.4542,18.7322,0,0,0
13/03/20,Chad,,15.4542,18.7322,0,0,0
14/03/20,Chad,,15.4542,18.7322,0,0,0
15/03/20,Chad,,15.4542,18.7322,0,0,0
16/03/20,Chad,,15.4542,18.7322,0,0,0
17/03/20,Chad,,15.4542,18.7322,0,0,0
18/03/20,Chad,,15.4542,18.7322,0,0,0
19/03/20,Chad,,15.4542,18.7322,1,0,0
20/03/20,Chad,,15.4542,18.7322,1,0,0
21/03/20,Chad,,15.4542,18.7322,1,0,0
22/03/20,Chad,,15.4542,18.7322,1,0,0
23/03/20,Chad,,15.4542,18.7322,1,0,0
24/03/20,Chad,,15.4542,18.7322,3,0,0
25/03/20,Chad,,15.4542,18.7322,3,0,0
26/03/20,Chad,,15.4542,18.7322,3,0,0
27/03/20,Chad,,15.4542,18.7322,3,0,0
28/03/20,Chad,,15.4542,18.7322,3,0,0
29/03/20,Chad,,15.4542,18.7322,3,0,0
30/03/20,Chad,,15.4542,18.7322,5,0,0
31/03/20,Chad,,15.4542,18.7322,7,0,0
01/04/20,Chad,,15.4542,18.7322,7,0,0
02/04/20,Chad,,15.4542,18.7322,8,0,0
03/04/20,Chad,,15.4542,18.7322,8,0,0
04/04/20,Chad,,15.4542,18.7322,9,0,0
05/04/20,Chad,,15.4542,18.7322,9,0,0
06/04/20,Chad,,15.4542,18.7322,9,0,0
07/04/20,Chad,,15.4542,18.7322,10,2,0
08/04/20,Chad,,15.4542,18.7322,10,2,0
09/04/20,Chad,,15.4542,18.7322,11,2,0
10/04/20,Chad,,15.4542,18.7322,11,2,0
11/04/20,Chad,,15.4542,18.7322,11,2,0
12/04/20,Chad,,15.4542,18.7322,18,2,0
13/04/20,Chad,,15.4542,18.7322,23,2,0
14/04/20,Chad,,15.4542,18.7322,23,2,0
15/04/20,Chad,,15.4542,18.7322,23,2,0
16/04/20,Chad,,15.4542,18.7322,27,5,0
17/04/20,Chad,,15.4542,18.7322,27,5,0
18/04/20,Chad,,15.4542,18.7322,33,8,0
19/04/20,Chad,,15.4542,18.7322,33,8,0
20/04/20,Chad,,15.4542,18.7322,33,8,0
21/04/20,Chad,,15.4542,18.7322,33,8,0
22/04/20,Chad,,15.4542,18.7322,33,8,0
22/01/20,Chile,,-35.6751,-71.543,0,0,0
23/01/20,Chile,,-35.6751,-71.543,0,0,0
24/01/20,Chile,,-35.6751,-71.543,0,0,0
25/01/20,Chile,,-35.6751,-71.543,0,0,0
26/01/20,Chile,,-35.6751,-71.543,0,0,0
27/01/20,Chile,,-35.6751,-71.543,0,0,0
28/01/20,Chile,,-35.6751,-71.543,0,0,0
29/01/20,Chile,,-35.6751,-71.543,0,0,0
30/01/20,Chile,,-35.6751,-71.543,0,0,0
31/01/20,Chile,,-35.6751,-71.543,0,0,0
01/02/20,Chile,,-35.6751,-71.543,0,0,0
02/02/20,Chile,,-35.6751,-71.543,0,0,0
03/02/20,Chile,,-35.6751,-71.543,0,0,0
04/02/20,Chile,,-35.6751,-71.543,0,0,0
05/02/20,Chile,,-35.6751,-71.543,0,0,0
06/02/20,Chile,,-35.6751,-71.543,0,0,0
07/02/20,Chile,,-35.6751,-71.543,0,0,0
08/02/20,Chile,,-35.6751,-71.543,0,0,0
09/02/20,Chile,,-35.6751,-71.543,0,0,0
10/02/20,Chile,,-35.6751,-71.543,0,0,0
11/02/20,Chile,,-35.6751,-71.543,0,0,0
12/02/20,Chile,,-35.6751,-71.543,0,0,0
13/02/20,Chile,,-35.6751,-71.543,0,0,0
14/02/20,Chile,,-35.6751,-71.543,0,0,0
15/02/20,Chile,,-35.6751,-71.543,0,0,0
16/02/20,Chile,,-35.6751,-71.543,0,0,0
17/02/20,Chile,,-35.6751,-71.543,0,0,0
18/02/20,Chile,,-35.6751,-71.543,0,0,0
19/02/20,Chile,,-35.6751,-71.543,0,0,0
20/02/20,Chile,,-35.6751,-71.543,0,0,0
21/02/20,Chile,,-35.6751,-71.543,0,0,0
22/02/20,Chile,,-35.6751,-71.543,0,0,0
23/02/20,Chile,,-35.6751,-71.543,0,0,0
24/02/20,Chile,,-35.6751,-71.543,0,0,0
25/02/20,Chile,,-35.6751,-71.543,0,0,0
26/02/20,Chile,,-35.6751,-71.543,0,0,0
27/02/20,Chile,,-35.6751,-71.543,0,0,0
28/02/20,Chile,,-35.6751,-71.543,0,0,0
29/02/20,Chile,,-35.6751,-71.543,0,0,0
01/03/20,Chile,,-35.6751,-71.543,0,0,0
02/03/20,Chile,,-35.6751,-71.543,0,0,0
03/03/20,Chile,,-35.6751,-71.543,1,0,0
04/03/20,Chile,,-35.6751,-71.543,1,0,0
05/03/20,Chile,,-35.6751,-71.543,4,0,0
06/03/20,Chile,,-35.6751,-71.543,4,0,0
07/03/20,Chile,,-35.6751,-71.543,4,0,0
08/03/20,Chile,,-35.6751,-71.543,8,0,0
09/03/20,Chile,,-35.6751,-71.543,8,0,0
10/03/20,Chile,,-35.6751,-71.543,13,0,0
11/03/20,Chile,,-35.6751,-71.543,23,0,0
12/03/20,Chile,,-35.6751,-71.543,23,0,0
13/03/20,Chile,,-35.6751,-71.543,43,0,0
14/03/20,Chile,,-35.6751,-71.543,61,0,0
15/03/20,Chile,,-35.6751,-71.543,74,0,0
16/03/20,Chile,,-35.6751,-71.543,155,0,0
17/03/20,Chile,,-35.6751,-71.543,201,0,0
18/03/20,Chile,,-35.6751,-71.543,238,0,0
19/03/20,Chile,,-35.6751,-71.543,238,0,0
20/03/20,Chile,,-35.6751,-71.543,434,6,0
21/03/20,Chile,,-35.6751,-71.543,537,6,0
22/03/20,Chile,,-35.6751,-71.543,632,8,1
23/03/20,Chile,,-35.6751,-71.543,746,8,2
24/03/20,Chile,,-35.6751,-71.543,922,17,2
25/03/20,Chile,,-35.6751,-71.543,1142,22,3
26/03/20,Chile,,-35.6751,-71.543,1306,22,4
27/03/20,Chile,,-35.6751,-71.543,1610,43,5
28/03/20,Chile,,-35.6751,-71.543,1909,61,6
29/03/20,Chile,,-35.6751,-71.543,2139,75,7
30/03/20,Chile,,-35.6751,-71.543,2449,156,8
31/03/20,Chile,,-35.6751,-71.543,2738,156,12
01/04/20,Chile,,-35.6751,-71.543,3031,234,16
02/04/20,Chile,,-35.6751,-71.543,3404,335,18
03/04/20,Chile,,-35.6751,-71.543,3737,427,22
04/04/20,Chile,,-35.6751,-71.543,4161,528,27
05/04/20,Chile,,-35.6751,-71.543,4471,618,34
06/04/20,Chile,,-35.6751,-71.543,4815,728,37
07/04/20,Chile,,-35.6751,-71.543,5116,898,43
08/04/20,Chile,,-35.6751,-71.543,5546,1115,48
09/04/20,Chile,,-35.6751,-71.543,5972,1274,57
10/04/20,Chile,,-35.6751,-71.543,6501,1571,65
11/04/20,Chile,,-35.6751,-71.543,6927,1864,73
12/04/20,Chile,,-35.6751,-71.543,7213,2059,80
13/04/20,Chile,,-35.6751,-71.543,7525,2367,82
14/04/20,Chile,,-35.6751,-71.543,7917,2646,92
15/04/20,Chile,,-35.6751,-71.543,8273,2937,94
16/04/20,Chile,,-35.6751,-71.543,8807,3299,105
17/04/20,Chile,,-35.6751,-71.543,9252,3621,116
18/04/20,Chile,,-35.6751,-71.543,9730,4035,126
19/04/20,Chile,,-35.6751,-71.543,10088,4338,133
20/04/20,Chile,,-35.6751,-71.543,10507,4676,139
21/04/20,Chile,,-35.6751,-71.543,10832,4969,147
22/04/20,Chile,,-35.6751,-71.543,11296,5386,160
22/01/20,China,Anhui,31.8257,117.2264,1,0,0
23/01/20,China,Anhui,31.8257,117.2264,9,0,0
24/01/20,China,Anhui,31.8257,117.2264,15,0,0
25/01/20,China,Anhui,31.8257,117.2264,39,0,0
26/01/20,China,Anhui,31.8257,117.2264,60,0,0
27/01/20,China,Anhui,31.8257,117.2264,70,0,0
28/01/20,China,Anhui,31.8257,117.2264,106,0,0
29/01/20,China,Anhui,31.8257,117.2264,152,2,0
30/01/20,China,Anhui,31.8257,117.2264,200,2,0
31/01/20,China,Anhui,31.8257,117.2264,237,3,0
01/02/20,China,Anhui,31.8257,117.2264,297,5,0
02/02/20,China,Anhui,31.8257,117.2264,340,7,0
03/02/20,China,Anhui,31.8257,117.2264,408,14,0
04/02/20,China,Anhui,31.8257,117.2264,480,20,0
05/02/20,China,Anhui,31.8257,117.2264,530,23,0
06/02/20,China,Anhui,31.8257,117.2264,591,34,0
07/02/20,China,Anhui,31.8257,117.2264,665,47,0
08/02/20,China,Anhui,31.8257,117.2264,733,59,0
09/02/20,China,Anhui,31.8257,117.2264,779,72,1
10/02/20,China,Anhui,31.8257,117.2264,830,88,3
11/02/20,China,Anhui,31.8257,117.2264,860,105,4
12/02/20,China,Anhui,31.8257,117.2264,889,127,4
13/02/20,China,Anhui,31.8257,117.2264,910,157,5
14/02/20,China,Anhui,31.8257,117.2264,934,193,6
15/02/20,China,Anhui,31.8257,117.2264,950,221,6
16/02/20,China,Anhui,31.8257,117.2264,962,255,6
17/02/20,China,Anhui,31.8257,117.2264,973,280,6
18/02/20,China,Anhui,31.8257,117.2264,982,361,6
19/02/20,China,Anhui,31.8257,117.2264,986,413,6
20/02/20,China,Anhui,31.8257,117.2264,987,474,6
21/02/20,China,Anhui,31.8257,117.2264,988,539,6
22/02/20,China,Anhui,31.8257,117.2264,989,597,6
23/02/20,China,Anhui,31.8257,117.2264,989,637,6
24/02/20,China,Anhui,31.8257,117.2264,989,663,6
25/02/20,China,Anhui,31.8257,117.2264,989,712,6
26/02/20,China,Anhui,31.8257,117.2264,989,744,6
27/02/20,China,Anhui,31.8257,117.2264,989,792,6
28/02/20,China,Anhui,31.8257,117.2264,990,821,6
29/02/20,China,Anhui,31.8257,117.2264,990,868,6
01/03/20,China,Anhui,31.8257,117.2264,990,873,6
02/03/20,China,Anhui,31.8257,117.2264,990,917,6
03/03/20,China,Anhui,31.8257,117.2264,990,936,6
04/03/20,China,Anhui,31.8257,117.2264,990,956,6
05/03/20,China,Anhui,31.8257,117.2264,990,970,6
06/03/20,China,Anhui,31.8257,117.2264,990,979,6
07/03/20,China,Anhui,31.8257,117.2264,990,979,6
08/03/20,China,Anhui,31.8257,117.2264,990,984,6
09/03/20,China,Anhui,31.8257,117.2264,990,984,6
10/03/20,China,Anhui,31.8257,117.2264,990,984,6
11/03/20,China,Anhui,31.8257,117.2264,990,984,6
12/03/20,China,Anhui,31.8257,117.2264,990,984,6
13/03/20,China,Anhui,31.8257,117.2264,990,984,6
14/03/20,China,Anhui,31.8257,117.2264,990,984,6
15/03/20,China,Anhui,31.8257,117.2264,990,984,6
16/03/20,China,Anhui,31.8257,117.2264,990,984,6
17/03/20,China,Anhui,31.8257,117.2264,990,984,6
18/03/20,China,Anhui,31.8257,117.2264,990,984,6
19/03/20,China,Anhui,31.8257,117.2264,990,984,6
20/03/20,China,Anhui,31.8257,117.2264,990,984,6
21/03/20,China,Anhui,31.8257,117.2264,990,984,6
22/03/20,China,Anhui,31.8257,117.2264,990,984,6
23/03/20,China,Anhui,31.8257,117.2264,990,984,6
24/03/20,China,Anhui,31.8257,117.2264,990,984,6
25/03/20,China,Anhui,31.8257,117.2264,990,984,6
26/03/20,China,Anhui,31.8257,117.2264,990,984,6
27/03/20,China,Anhui,31.8257,117.2264,990,984,6
28/03/20,China,Anhui,31.8257,117.2264,990,984,6
29/03/20,China,Anhui,31.8257,117.2264,990,984,6
30/03/20,China,Anhui,31.8257,117.2264,990,984,6
31/03/20,China,Anhui,31.8257,117.2264,990,984,6
01/04/20,China,Anhui,31.8257,117.2264,990,984,6
02/04/20,China,Anhui,31.8257,117.2264,990,984,6
03/04/20,China,Anhui,31.8257,117.2264,990,984,6
04/04/20,China,Anhui,31.8257,117.2264,990,984,6
05/04/20,China,Anhui,31.8257,117.2264,990,984,6
06/04/20,China,Anhui,31.8257,117.2264,990,984,6
07/04/20,China,Anhui,31.8257,117.2264,990,984,6
08/04/20,China,Anhui,31.8257,117.2264,990,984,6
09/04/20,China,Anhui,31.8257,117.2264,991,984,6
10/04/20,China,Anhui,31.8257,117.2264,991,984,6
11/04/20,China,Anhui,31.8257,117.2264,991,984,6
12/04/20,China,Anhui,31.8257,117.2264,991,984,6
13/04/20,China,Anhui,31.8257,117.2264,991,984,6
14/04/20,China,Anhui,31.8257,117.2264,991,984,6
15/04/20,China,Anhui,31.8257,117.2264,991,984,6
16/04/20,China,Anhui,31.8257,117.2264,991,984,6
17/04/20,China,Anhui,31.8257,117.2264,991,984,6
18/04/20,China,Anhui,31.8257,117.2264,991,984,6
19/04/20,China,Anhui,31.8257,117.2264,991,984,6
20/04/20,China,Anhui,31.8257,117.2264,991,984,6
21/04/20,China,Anhui,31.8257,117.2264,991,984,6
22/04/20,Canada,,,,48195,18578,2142
22/01/20,China,Beijing,40.1824,116.4142,14,0,0
23/01/20,China,Beijing,40.1824,116.4142,22,0,0
24/01/20,China,Beijing,40.1824,116.4142,36,1,0
25/01/20,China,Beijing,40.1824,116.4142,41,2,0
26/01/20,China,Beijing,40.1824,116.4142,68,2,0
27/01/20,China,Beijing,40.1824,116.4142,80,2,1
28/01/20,China,Beijing,40.1824,116.4142,91,4,1
29/01/20,China,Beijing,40.1824,116.4142,111,4,1
30/01/20,China,Beijing,40.1824,116.4142,114,4,1
31/01/20,China,Beijing,40.1824,116.4142,139,5,1
01/02/20,China,Beijing,40.1824,116.4142,168,9,1
02/02/20,China,Beijing,40.1824,116.4142,191,9,1
03/02/20,China,Beijing,40.1824,116.4142,212,12,1
04/02/20,China,Beijing,40.1824,116.4142,228,23,1
05/02/20,China,Beijing,40.1824,116.4142,253,24,1
06/02/20,China,Beijing,40.1824,116.4142,274,31,1
07/02/20,China,Beijing,40.1824,116.4142,297,33,1
08/02/20,China,Beijing,40.1824,116.4142,315,34,2
09/02/20,China,Beijing,40.1824,116.4142,326,37,2
10/02/20,China,Beijing,40.1824,116.4142,337,44,2
11/02/20,China,Beijing,40.1824,116.4142,342,48,3
12/02/20,China,Beijing,40.1824,116.4142,352,56,3
13/02/20,China,Beijing,40.1824,116.4142,366,69,3
14/02/20,China,Beijing,40.1824,116.4142,372,80,3
15/02/20,China,Beijing,40.1824,116.4142,375,98,4
16/02/20,China,Beijing,40.1824,116.4142,380,108,4
17/02/20,China,Beijing,40.1824,116.4142,381,114,4
18/02/20,China,Beijing,40.1824,116.4142,387,122,4
19/02/20,China,Beijing,40.1824,116.4142,393,145,4
20/02/20,China,Beijing,40.1824,116.4142,395,153,4
21/02/20,China,Beijing,40.1824,116.4142,396,169,4
22/02/20,China,Beijing,40.1824,116.4142,399,178,4
23/02/20,China,Beijing,40.1824,116.4142,399,189,4
24/02/20,China,Beijing,40.1824,116.4142,399,198,4
25/02/20,China,Beijing,40.1824,116.4142,400,215,4
26/02/20,China,Beijing,40.1824,116.4142,400,235,4
27/02/20,China,Beijing,40.1824,116.4142,410,248,5
28/02/20,China,Beijing,40.1824,116.4142,410,257,7
29/02/20,China,Beijing,40.1824,116.4142,411,271,8
01/03/20,China,Beijing,40.1824,116.4142,413,276,8
02/03/20,China,Beijing,40.1824,116.4142,414,282,8
03/03/20,China,Beijing,40.1824,116.4142,414,288,8
04/03/20,China,Beijing,40.1824,116.4142,418,297,8
05/03/20,China,Beijing,40.1824,116.4142,418,297,8
06/03/20,China,Beijing,40.1824,116.4142,422,299,8
07/03/20,China,Beijing,40.1824,116.4142,426,303,8
08/03/20,China,Beijing,40.1824,116.4142,428,308,8
09/03/20,China,Beijing,40.1824,116.4142,428,315,8
10/03/20,China,Beijing,40.1824,116.4142,429,320,8
11/03/20,China,Beijing,40.1824,116.4142,435,326,8
12/03/20,China,Beijing,40.1824,116.4142,435,334,8
13/03/20,China,Beijing,40.1824,116.4142,436,342,8
14/03/20,China,Beijing,40.1824,116.4142,437,349,8
15/03/20,China,Beijing,40.1824,116.4142,442,353,8
16/03/20,China,Beijing,40.1824,116.4142,452,360,8
17/03/20,China,Beijing,40.1824,116.4142,456,369,8
18/03/20,China,Beijing,40.1824,116.4142,469,378,8
19/03/20,China,Beijing,40.1824,116.4142,480,380,8
20/03/20,China,Beijing,40.1824,116.4142,491,390,8
21/03/20,China,Beijing,40.1824,116.4142,504,396,8
22/03/20,China,Beijing,40.1824,116.4142,522,400,8
23/03/20,China,Beijing,40.1824,116.4142,537,400,8
24/03/20,China,Beijing,40.1824,116.4142,558,401,8
25/03/20,China,Beijing,40.1824,116.4142,561,403,8
26/03/20,China,Beijing,40.1824,116.4142,566,406,8
27/03/20,China,Beijing,40.1824,116.4142,569,408,8
28/03/20,China,Beijing,40.1824,116.4142,573,410,8
29/03/20,China,Beijing,40.1824,116.4142,577,412,8
30/03/20,China,Beijing,40.1824,116.4142,577,415,8
31/03/20,China,Beijing,40.1824,116.4142,580,418,8
01/04/20,China,Beijing,40.1824,116.4142,580,418,8
02/04/20,China,Beijing,40.1824,116.4142,582,424,8
03/04/20,China,Beijing,40.1824,116.4142,584,434,8
04/04/20,China,Beijing,40.1824,116.4142,585,438,8
05/04/20,China,Beijing,40.1824,116.4142,586,441,8
06/04/20,China,Beijing,40.1824,116.4142,587,443,8
07/04/20,China,Beijing,40.1824,116.4142,587,448,8
08/04/20,China,Beijing,40.1824,116.4142,588,455,8
09/04/20,China,Beijing,40.1824,116.4142,588,464,8
10/04/20,China,Beijing,40.1824,116.4142,588,469,8
11/04/20,China,Beijing,40.1824,116.4142,589,474,8
12/04/20,China,Beijing,40.1824,116.4142,589,479,8
13/04/20,China,Beijing,40.1824,116.4142,589,484,8
14/04/20,China,Beijing,40.1824,116.4142,589,491,8
15/04/20,China,Beijing,40.1824,116.4142,590,495,8
16/04/20,China,Beijing,40.1824,116.4142,593,503,8
17/04/20,China,Beijing,40.1824,116.4142,593,509,8
18/04/20,China,Beijing,40.1824,116.4142,593,509,8
19/04/20,China,Beijing,40.1824,116.4142,593,510,8
20/04/20,China,Beijing,40.1824,116.4142,593,514,8
21/04/20,China,Beijing,40.1824,116.4142,593,516,8
22/01/20,China,Chongqing,30.0572,107.874,6,0,0
23/01/20,China,Chongqing,30.0572,107.874,9,0,0
24/01/20,China,Chongqing,30.0572,107.874,27,0,0
25/01/20,China,Chongqing,30.0572,107.874,57,0,0
26/01/20,China,Chongqing,30.0572,107.874,75,0,0
27/01/20,China,Chongqing,30.0572,107.874,110,0,0
28/01/20,China,Chongqing,30.0572,107.874,132,0,0
29/01/20,China,Chongqing,30.0572,107.874,147,1,0
30/01/20,China,Chongqing,30.0572,107.874,182,1,0
31/01/20,China,Chongqing,30.0572,107.874,211,1,0
01/02/20,China,Chongqing,30.0572,107.874,247,3,1
02/02/20,China,Chongqing,30.0572,107.874,300,7,2
03/02/20,China,Chongqing,30.0572,107.874,337,9,2
04/02/20,China,Chongqing,30.0572,107.874,366,9,2
05/02/20,China,Chongqing,30.0572,107.874,389,15,2
06/02/20,China,Chongqing,30.0572,107.874,411,24,2
07/02/20,China,Chongqing,30.0572,107.874,426,31,2
08/02/20,China,Chongqing,30.0572,107.874,428,39,2
09/02/20,China,Chongqing,30.0572,107.874,468,51,2
10/02/20,China,Chongqing,30.0572,107.874,486,66,2
11/02/20,China,Chongqing,30.0572,107.874,505,79,3
12/02/20,China,Chongqing,30.0572,107.874,518,102,3
13/02/20,China,Chongqing,30.0572,107.874,529,128,4
14/02/20,China,Chongqing,30.0572,107.874,537,152,5
15/02/20,China,Chongqing,30.0572,107.874,544,184,5
16/02/20,China,Chongqing,30.0572,107.874,551,207,5
17/02/20,China,Chongqing,30.0572,107.874,553,225,5
18/02/20,China,Chongqing,30.0572,107.874,555,254,5
19/02/20,China,Chongqing,30.0572,107.874,560,274,5
20/02/20,China,Chongqing,30.0572,107.874,567,299,6
21/02/20,China,Chongqing,30.0572,107.874,572,316,6
22/02/20,China,Chongqing,30.0572,107.874,573,328,6
23/02/20,China,Chongqing,30.0572,107.874,575,335,6
24/02/20,China,Chongqing,30.0572,107.874,576,349,6
25/02/20,China,Chongqing,30.0572,107.874,576,372,6
26/02/20,China,Chongqing,30.0572,107.874,576,384,6
27/02/20,China,Chongqing,30.0572,107.874,576,401,6
28/02/20,China,Chongqing,30.0572,107.874,576,422,6
29/02/20,China,Chongqing,30.0572,107.874,576,438,6
01/03/20,China,Chongqing,30.0572,107.874,576,450,6
02/03/20,China,Chongqing,30.0572,107.874,576,469,6
03/03/20,China,Chongqing,30.0572,107.874,576,490,6
04/03/20,China,Chongqing,30.0572,107.874,576,502,6
05/03/20,China,Chongqing,30.0572,107.874,576,512,6
06/03/20,China,Chongqing,30.0572,107.874,576,513,6
07/03/20,China,Chongqing,30.0572,107.874,576,526,6
08/03/20,China,Chongqing,30.0572,107.874,576,527,6
09/03/20,China,Chongqing,30.0572,107.874,576,542,6
10/03/20,China,Chongqing,30.0572,107.874,576,547,6
11/03/20,China,Chongqing,30.0572,107.874,576,554,6
12/03/20,China,Chongqing,30.0572,107.874,576,564,6
13/03/20,China,Chongqing,30.0572,107.874,576,566,6
14/03/20,China,Chongqing,30.0572,107.874,576,569,6
15/03/20,China,Chongqing,30.0572,107.874,576,570,6
16/03/20,China,Chongqing,30.0572,107.874,576,570,6
17/03/20,China,Chongqing,30.0572,107.874,576,570,6
18/03/20,China,Chongqing,30.0572,107.874,576,570,6
19/03/20,China,Chongqing,30.0572,107.874,576,570,6
20/03/20,China,Chongqing,30.0572,107.874,576,570,6
21/03/20,China,Chongqing,30.0572,107.874,576,570,6
22/03/20,China,Chongqing,30.0572,107.874,577,570,6
23/03/20,China,Chongqing,30.0572,107.874,578,570,6
24/03/20,China,Chongqing,30.0572,107.874,578,570,6
25/03/20,China,Chongqing,30.0572,107.874,578,570,6
26/03/20,China,Chongqing,30.0572,107.874,578,570,6
27/03/20,China,Chongqing,30.0572,107.874,578,570,6
28/03/20,China,Chongqing,30.0572,107.874,578,570,6
29/03/20,China,Chongqing,30.0572,107.874,579,570,6
30/03/20,China,Chongqing,30.0572,107.874,579,570,6
31/03/20,China,Chongqing,30.0572,107.874,579,570,6
01/04/20,China,Chongqing,30.0572,107.874,579,570,6
02/04/20,China,Chongqing,30.0572,107.874,579,570,6
03/04/20,China,Chongqing,30.0572,107.874,579,570,6
04/04/20,China,Chongqing,30.0572,107.874,579,570,6
05/04/20,China,Chongqing,30.0572,107.874,579,570,6
06/04/20,China,Chongqing,30.0572,107.874,579,570,6
07/04/20,China,Chongqing,30.0572,107.874,579,570,6
08/04/20,China,Chongqing,30.0572,107.874,579,570,6
09/04/20,China,Chongqing,30.0572,107.874,579,570,6
10/04/20,China,Chongqing,30.0572,107.874,579,570,6
11/04/20,China,Chongqing,30.0572,107.874,579,570,6
12/04/20,China,Chongqing,30.0572,107.874,579,570,6
13/04/20,China,Chongqing,30.0572,107.874,579,570,6
14/04/20,China,Chongqing,30.0572,107.874,579,570,6
15/04/20,China,Chongqing,30.0572,107.874,579,570,6
16/04/20,China,Chongqing,30.0572,107.874,579,570,6
17/04/20,China,Chongqing,30.0572,107.874,579,570,6
18/04/20,China,Chongqing,30.0572,107.874,579,570,6
19/04/20,China,Chongqing,30.0572,107.874,579,570,6
20/04/20,China,Chongqing,30.0572,107.874,579,570,6
21/04/20,China,Chongqing,30.0572,107.874,579,570,6
22/01/20,China,Fujian,26.0789,117.9874,1,0,0
23/01/20,China,Fujian,26.0789,117.9874,5,0,0
24/01/20,China,Fujian,26.0789,117.9874,10,0,0
25/01/20,China,Fujian,26.0789,117.9874,18,0,0
26/01/20,China,Fujian,26.0789,117.9874,35,0,0
27/01/20,China,Fujian,26.0789,117.9874,59,0,0
28/01/20,China,Fujian,26.0789,117.9874,80,0,0
29/01/20,China,Fujian,26.0789,117.9874,84,0,0
30/01/20,China,Fujian,26.0789,117.9874,101,0,0
31/01/20,China,Fujian,26.0789,117.9874,120,0,0
01/02/20,China,Fujian,26.0789,117.9874,144,0,0
02/02/20,China,Fujian,26.0789,117.9874,159,0,0
03/02/20,China,Fujian,26.0789,117.9874,179,1,0
04/02/20,China,Fujian,26.0789,117.9874,194,3,0
05/02/20,China,Fujian,26.0789,117.9874,205,11,0
06/02/20,China,Fujian,26.0789,117.9874,215,14,0
07/02/20,China,Fujian,26.0789,117.9874,224,20,0
08/02/20,China,Fujian,26.0789,117.9874,239,24,0
09/02/20,China,Fujian,26.0789,117.9874,250,35,0
10/02/20,China,Fujian,26.0789,117.9874,261,39,0
11/02/20,China,Fujian,26.0789,117.9874,267,45,0
12/02/20,China,Fujian,26.0789,117.9874,272,53,0
13/02/20,China,Fujian,26.0789,117.9874,279,57,0
14/02/20,China,Fujian,26.0789,117.9874,281,63,0
15/02/20,China,Fujian,26.0789,117.9874,285,71,0
16/02/20,China,Fujian,26.0789,117.9874,287,82,0
17/02/20,China,Fujian,26.0789,117.9874,290,90,0
18/02/20,China,Fujian,26.0789,117.9874,292,93,0
19/02/20,China,Fujian,26.0789,117.9874,293,112,0
20/02/20,China,Fujian,26.0789,117.9874,293,126,1
21/02/20,China,Fujian,26.0789,117.9874,293,149,1
22/02/20,China,Fujian,26.0789,117.9874,293,162,1
23/02/20,China,Fujian,26.0789,117.9874,293,170,1
24/02/20,China,Fujian,26.0789,117.9874,293,183,1
25/02/20,China,Fujian,26.0789,117.9874,294,199,1
26/02/20,China,Fujian,26.0789,117.9874,294,218,1
27/02/20,China,Fujian,26.0789,117.9874,296,228,1
28/02/20,China,Fujian,26.0789,117.9874,296,235,1
29/02/20,China,Fujian,26.0789,117.9874,296,243,1
01/03/20,China,Fujian,26.0789,117.9874,296,247,1
